person_id,Sex,past_login_total,past_1_month_login,past_1_week_login,sub_size,email_type,phone_rat,apple_rat,login
150,female,3.0,1.0,1.0,0.0,gmail,0.0,0.0,1
1884,female,18.0,0.0,0.0,0.0,gmail,0.05555555555555555,0.0,0
1342,female,1.0,0.0,0.0,0.0,other,1.0,0.0,0
1829,male,1.0,0.0,0.0,3.0,naver,0.0,0.0,0
660,female,,,,0.0,gmail,0.0,0.0,0
1370,male,1.0,0.0,0.0,0.0,other,0.0,1.0,0
620,male,,,,0.0,hanmail,0.0,1.0,0
1334,male,1.0,0.0,0.0,0.0,other,1.0,0.0,0
1629,female,3.0,0.0,0.0,0.0,gmail,0.0,0.0,0
2046,female,,,,9.0,other,0.0,0.0,0
453,female,8.0,0.0,0.0,0.0,gmail,0.25,0.625,1
981,female,2.0,0.0,0.0,0.0,naver,0.5,0.0,0
859,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1771,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
2013,female,3.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1508,female,,,,0.0,gmail,0.0,0.0,1
1821,female,4.0,0.0,0.0,0.0,nate,0.0,0.0,0
2080,male,2.0,0.0,0.0,0.0,gmail,0.0,1.0,0
406,female,26.0,0.0,0.0,9.0,gmail,0.0,0.0,0
2159,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
226,female,,,,0.0,gmail,0.0,0.0,0
2151,male,24.0,0.0,0.0,41.0,other,0.0,0.0,0
2134,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1420,female,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
1014,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1428,female,1.0,0.0,0.0,0.0,other,0.0,0.0,0
1330,female,,,,0.0,naver,1.0,1.0,0
1357,male,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
1741,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
750,female,3.0,0.0,0.0,0.0,naver,0.0,0.0,0
35,female,15.0,3.0,1.0,2.0,naver,0.0,0.2,0
1154,female,1.0,0.0,0.0,0.0,gmail,1.0,0.0,0
291,male,2.0,1.0,0.0,0.0,gmail,0.0,0.0,0
1311,female,2.0,0.0,0.0,0.0,other,0.5,0.0,0
1806,female,,,,0.0,gmail,0.0,0.0,0
390,male,,,,0.0,gmail,1.0,0.0,0
840,female,2.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1723,male,5.0,0.0,0.0,0.0,gmail,0.0,0.8,0
1436,male,7.0,0.0,0.0,0.0,gmail,0.2857142857142857,0.2857142857142857,0
490,male,28.0,0.0,0.0,5.0,gmail,0.17857142857142858,0.0,0
1769,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
2032,male,1.0,0.0,0.0,0.0,gmail,1.0,0.0,0
368,male,3.0,0.0,0.0,0.0,gmail,0.0,0.0,0
2079,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1474,female,1.0,0.0,0.0,0.0,hanmail,0.0,0.0,0
1886,female,5.0,0.0,0.0,9.0,other,0.0,0.0,0
2098,female,4.0,0.0,0.0,2.0,other,0.0,0.0,0
1760,female,,,,0.0,naver,0.0,0.0,0
1312,male,2.0,0.0,0.0,0.0,other,0.5,0.0,0
1524,male,,,,0.0,gmail,0.0,0.0,0
930,female,64.0,0.0,0.0,50.0,other,0.015625,0.0,0
229,male,2.0,1.0,0.0,0.0,gmail,0.5,0.5,0
1073,male,1.0,0.0,0.0,0.0,nate,1.0,1.0,0
1219,female,12.0,0.0,0.0,0.0,gmail,0.0,0.9166666666666666,0
590,female,7.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1462,female,5.0,0.0,0.0,0.0,naver,0.0,0.0,0
2035,female,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
863,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1252,male,1.0,0.0,0.0,0.0,other,0.0,0.0,0
1740,male,4.0,0.0,0.0,7.0,gmail,0.0,0.0,0
771,male,1.0,0.0,0.0,0.0,nate,0.0,0.0,0
327,female,16.0,1.0,0.0,0.0,naver,0.0625,0.0,0
1860,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1083,female,2.0,0.0,0.0,0.0,gmail,1.0,1.0,1
1070,female,1.0,0.0,0.0,0.0,gmail,1.0,0.0,0
1849,male,7.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1801,male,,,,0.0,naver,0.0,0.0,0
1098,male,1.0,0.0,0.0,0.0,naver,1.0,0.0,0
2055,male,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
1037,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1747,female,5.0,0.0,0.0,9.0,other,0.0,0.0,0
1226,male,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
683,female,3.0,0.0,0.0,0.0,gmail,0.0,0.0,0
626,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1781,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
2047,female,2.0,0.0,0.0,0.0,other,0.0,0.0,0
695,female,23.0,0.0,0.0,8.0,gmail,0.0,0.0,0
1065,female,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
780,male,22.0,0.0,0.0,11.0,gmail,0.0,0.0,0
1649,female,5.0,0.0,0.0,9.0,gmail,0.0,0.0,0
1348,male,1.0,0.0,0.0,0.0,other,1.0,0.0,0
101,male,6.0,6.0,6.0,0.0,other,0.5,0.0,0
2144,female,,,,96.0,gmail,0.0,1.0,0
1322,male,1.0,0.0,0.0,0.0,gmail,1.0,0.0,0
608,female,3.0,0.0,0.0,0.0,gmail,0.0,0.0,0
721,male,119.0,0.0,0.0,55.0,gmail,0.0,1.0,0
915,female,8.0,0.0,0.0,0.0,gmail,0.75,0.875,0
1258,female,1.0,0.0,0.0,0.0,other,0.0,0.0,0
131,female,,,,0.0,gmail,0.0,0.0,0
321,female,14.0,1.0,0.0,0.0,gmail,0.0,0.0,0
139,female,34.0,2.0,1.0,6.0,gmail,0.1176470588235294,0.1176470588235294,1
806,female,,,,110.0,gmail,0.022727272727272728,0.6818181818181818,0
228,female,4.0,3.0,0.0,0.0,gmail,0.0,0.0,0
917,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1128,male,1.0,0.0,0.0,0.0,other,0.0,0.0,0
1826,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
259,male,20.0,1.0,0.0,0.0,gmail,0.0,0.0,0
1498,male,13.0,0.0,0.0,0.0,gmail,0.0,1.0,0
704,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
179,male,,,,0.0,gmail,0.0,0.0,0
1879,female,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
529,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1794,male,2.0,0.0,0.0,0.0,gmail,0.0,0.0,0
550,male,3.0,0.0,0.0,0.0,gmail,0.0,1.0,0
1602,female,3.0,0.0,0.0,0.0,gmail,0.0,0.6666666666666666,0
1907,male,21.0,0.0,0.0,9.0,gmail,0.0,0.0,0
1571,male,3.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1802,female,10.0,0.0,0.0,0.0,gmail,0.0,0.0,0
2148,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
913,male,2.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1491,female,5.0,0.0,0.0,0.0,gmail,0.0,1.0,0
1042,female,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
518,male,2.0,0.0,0.0,0.0,naver,0.5,0.5,0
1599,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1106,male,2.0,0.0,0.0,0.0,gmail,0.5,0.0,0
1904,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
343,female,39.0,2.0,0.0,1.0,gmail,0.4358974358974359,1.0,1
1000,female,,,,0.0,hanmail,0.0,0.0,0
1114,female,2.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1564,male,4.0,0.0,0.0,1.0,gmail,0.0,1.0,0
810,female,6.0,0.0,0.0,0.0,gmail,0.16666666666666666,0.16666666666666666,0
320,male,4.0,1.0,0.0,0.0,gmail,0.0,0.0,1
260,male,47.0,4.0,0.0,33.0,gmail,0.0,0.0,0
1547,male,1.0,0.0,0.0,0.0,gmail,1.0,1.0,0
1856,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
988,female,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
1365,female,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
1799,male,4.0,0.0,0.0,0.0,naver,0.0,0.75,0
2091,female,2.0,0.0,0.0,0.0,gmail,1.0,0.0,0
1124,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
2120,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1691,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1280,female,1.0,0.0,0.0,0.0,other,0.0,0.0,0
1533,female,4.0,0.0,0.0,0.0,gmail,0.0,1.0,0
1134,female,1.0,0.0,0.0,0.0,nate,1.0,0.0,0
676,male,41.0,0.0,0.0,23.0,other,0.04878048780487805,0.0,1
389,female,,,,1.0,gmail,0.6,0.6,0
1453,female,4.0,0.0,0.0,0.0,gmail,1.0,0.0,0
250,female,1.0,1.0,0.0,0.0,gmail,0.0,0.0,0
666,female,1.0,0.0,0.0,0.0,naver,1.0,0.0,0
982,female,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
823,male,3.0,0.0,0.0,0.0,gmail,0.0,0.0,0
2145,female,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
932,female,2.0,0.0,0.0,0.0,naver,1.0,0.0,0
2177,male,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
1146,female,10.0,0.0,0.0,0.0,gmail,0.2,0.2,0
1472,female,24.0,0.0,0.0,11.0,hanmail,0.125,0.0,0
1211,male,19.0,0.0,0.0,0.0,nate,0.7368421052631579,0.0,0
185,female,1.0,1.0,1.0,0.0,gmail,0.0,0.0,0
282,male,1.0,1.0,0.0,0.0,gmail,0.0,1.0,1
630,male,5.0,0.0,0.0,0.0,gmail,0.0,1.0,0
856,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1132,male,3.0,0.0,0.0,0.0,gmail,0.0,0.0,1
475,female,1.0,0.0,0.0,1.0,other,0.0,0.0,0
109,male,5.0,2.0,1.0,0.0,gmail,0.2,0.2,0
231,male,,,,0.0,gmail,0.0,0.0,0
1626,female,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
1698,female,4.0,0.0,0.0,0.0,gmail,0.0,0.0,0
367,female,48.0,0.0,0.0,0.0,naver,0.0625,0.0,0
1578,male,17.0,0.0,0.0,5.0,other,0.0,0.0,0
522,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,1
43,male,1.0,1.0,1.0,0.0,other,0.0,1.0,0
1298,male,1.0,0.0,0.0,0.0,other,0.0,0.0,0
535,male,11.0,0.0,0.0,0.0,gmail,0.09090909090909093,0.8181818181818182,1
14,female,2.0,2.0,2.0,0.0,gmail,0.0,1.0,0
1913,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1018,male,5.0,0.0,0.0,3.0,gmail,0.0,0.0,0
1823,male,,,,0.0,naver,0.0,0.0,0
264,male,22.0,2.0,0.0,21.0,naver,0.0,0.0,1
298,female,3.0,3.0,0.0,0.0,nate,0.0,0.6666666666666666,0
220,female,2.0,1.0,0.0,0.0,naver,0.5,1.0,0
1868,male,,,,0.0,naver,0.0,0.0,0
848,male,1.0,0.0,0.0,0.0,naver,0.0,1.0,0
144,female,1.0,1.0,1.0,0.0,naver,0.0,0.0,0
842,male,25.0,0.0,0.0,17.0,gmail,0.04,0.0,0
257,male,10.0,2.0,0.0,1.0,gmail,0.0,0.0,1
1144,female,3.0,0.0,0.0,0.0,gmail,0.6666666666666666,0.0,0
1870,female,,,,0.0,gmail,0.0,0.0,0
242,male,1.0,1.0,0.0,0.0,gmail,0.0,0.0,0
1231,female,2.0,0.0,0.0,0.0,other,1.0,0.0,0
1905,male,2.0,0.0,0.0,0.0,naver,0.5,0.0,0
1861,female,,,,0.0,gmail,0.0,0.0,0
1815,male,2.0,0.0,0.0,0.0,gmail,0.0,1.0,0
359,female,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
432,male,112.0,0.0,0.0,91.0,gmail,0.125,0.0,0
1789,male,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
1652,male,1.0,0.0,0.0,0.0,other,0.0,0.0,0
674,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
386,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
857,male,2.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1244,male,,,,0.0,other,0.0,0.0,0
1465,female,4.0,0.0,0.0,6.0,gmail,0.0,1.0,0
1376,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1329,female,1.0,0.0,0.0,0.0,naver,0.0,1.0,0
1416,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1617,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1153,female,,,,0.0,nate,1.0,0.0,0
858,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
697,female,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
1405,female,16.0,0.0,0.0,1.0,gmail,0.0625,0.0625,0
904,female,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
154,female,2.0,2.0,1.0,0.0,nate,0.0,1.0,0
925,female,2.0,0.0,0.0,0.0,naver,0.0,1.0,0
1824,female,2.0,0.0,0.0,2.0,other,0.0,0.0,0
888,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
671,female,1.0,0.0,0.0,0.0,nate,0.0,0.0,0
1983,female,3.0,0.0,0.0,0.0,gmail,1.0,0.0,0
1575,female,5.0,0.0,0.0,0.0,gmail,0.0,0.0,0
657,male,26.0,0.0,0.0,23.0,gmail,0.07692307692307693,0.07692307692307693,0
1616,female,5.0,0.0,0.0,0.0,gmail,0.0,1.0,0
1480,female,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
773,female,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
1572,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1097,male,4.0,0.0,0.0,0.0,nate,0.0,0.0,0
1591,female,,,,0.0,gmail,0.0,0.0,0
2085,male,,,,2.0,gmail,0.0,0.0,0
365,male,22.0,0.0,0.0,12.0,gmail,0.0,0.0,0
2156,female,2.0,0.0,0.0,0.0,gmail,0.0,0.0,0
570,male,,,,0.0,other,0.0,0.0,0
2034,female,1.0,0.0,0.0,0.0,other,0.0,0.0,0
2007,male,,,,0.0,gmail,0.0,1.0,0
393,female,4.0,0.0,0.0,1.0,gmail,0.0,0.5,0
515,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1833,male,6.0,0.0,0.0,4.0,gmail,0.0,0.0,0
1985,male,,,,0.0,gmail,0.5,0.5,0
792,female,13.0,0.0,0.0,0.0,gmail,0.9230769230769232,0.9230769230769232,0
523,male,1.0,0.0,0.0,0.0,naver,1.0,0.0,0
865,male,1.0,0.0,0.0,0.0,nate,0.0,0.0,0
1893,male,3.0,0.0,0.0,0.0,gmail,1.0,0.0,0
373,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1545,male,1.0,0.0,0.0,0.0,gmail,0.0,1.0,1
748,male,2.0,0.0,0.0,0.0,gmail,0.0,0.0,0
985,female,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
210,female,37.0,5.0,0.0,6.0,gmail,0.054054054054054064,0.054054054054054064,1
1027,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1633,female,2.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1773,male,2.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1880,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1632,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
616,female,4.0,0.0,0.0,0.0,naver,0.0,0.0,0
207,female,1.0,1.0,0.0,0.0,gmail,1.0,0.0,0
1932,male,3.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1143,female,2.0,0.0,0.0,0.0,gmail,0.0,0.0,0
818,female,3.0,0.0,0.0,0.0,gmail,0.3333333333333333,0.3333333333333333,0
1442,female,,,,0.0,gmail,0.0,0.0,0
1499,female,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
1748,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
618,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
2118,female,3.0,0.0,0.0,0.0,other,0.0,0.0,0
1440,female,4.0,0.0,0.0,11.0,naver,0.0,0.0,0
1381,male,,,,0.0,naver,0.0,0.0,0
93,female,,,,0.0,gmail,0.0,0.0,0
1469,male,2.0,0.0,0.0,0.0,gmail,1.0,0.0,0
1169,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
2116,male,,,,0.0,other,0.0,1.0,0
1468,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
53,male,117.0,17.0,5.0,9.0,gmail,0.034188034188034185,0.0,1
1520,male,5.0,0.0,0.0,0.0,naver,0.0,0.0,0
181,female,,,,0.0,naver,0.0,0.8888888888888888,0
56,male,8.0,1.0,1.0,0.0,gmail,0.0,0.0,0
769,male,,,,0.0,gmail,0.0,0.0,0
45,male,8.0,6.0,5.0,0.0,hanmail,0.0,0.0,1
975,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1934,female,2.0,0.0,0.0,0.0,gmail,0.0,0.0,0
299,female,1.0,1.0,0.0,0.0,naver,0.0,0.0,0
1052,male,,,,0.0,gmail,1.0,0.0,0
380,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1961,male,,,,0.0,other,0.0,0.0,1
813,male,10.0,0.0,0.0,0.0,naver,0.0,0.0,1
1734,male,3.0,0.0,0.0,0.0,naver,0.0,0.0,0
1349,female,1.0,0.0,0.0,0.0,other,1.0,0.0,0
1577,male,16.0,0.0,0.0,10.0,gmail,0.0,0.0,0
1631,female,6.0,0.0,0.0,0.0,other,0.0,0.0,0
1722,male,,,,0.0,gmail,0.0,0.0,0
1704,female,2.0,0.0,0.0,0.0,gmail,1.0,1.0,0
1567,female,4.0,0.0,0.0,0.0,naver,0.0,1.0,0
2142,male,1.0,0.0,0.0,0.0,gmail,1.0,1.0,0
1587,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
2014,female,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
593,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
2093,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
121,female,54.0,11.0,2.0,7.0,gmail,0.0,0.0,1
1611,female,1.0,0.0,0.0,0.0,other,0.0,0.0,0
474,female,1.0,0.0,0.0,1.0,other,0.0,0.0,0
687,male,,,,0.0,naver,0.1111111111111111,0.0,1
1296,female,1.0,0.0,0.0,0.0,other,0.0,0.0,0
995,female,8.0,0.0,0.0,0.0,naver,0.125,0.125,0
206,male,1.0,1.0,0.0,0.0,gmail,0.0,0.0,0
751,male,23.0,0.0,0.0,0.0,gmail,0.0,0.0,0
839,female,101.0,0.0,0.0,1.0,gmail,0.0396039603960396,1.0,0
246,female,11.0,3.0,0.0,2.0,naver,0.18181818181818185,0.0,1
1187,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
324,female,35.0,5.0,0.0,2.0,naver,0.057142857142857134,0.0,0
1104,female,1.0,0.0,0.0,0.0,naver,0.0,1.0,0
204,female,2.0,2.0,0.0,0.0,gmail,0.0,0.0,0
703,female,1.0,0.0,0.0,0.0,gmail,1.0,1.0,0
547,female,,,,0.0,naver,0.0,0.0,0
747,male,52.0,0.0,0.0,28.0,gmail,0.0,0.0,0
288,female,,,,0.0,gmail,0.1276595744680851,0.1276595744680851,0
89,female,19.0,9.0,8.0,0.0,naver,0.4736842105263158,0.4736842105263158,1
1538,female,,,,0.0,naver,0.0,0.0,0
846,male,1.0,0.0,0.0,0.0,gmail,1.0,0.0,0
890,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1950,male,1.0,0.0,0.0,0.0,gmail,1.0,0.0,0
887,male,2.0,0.0,0.0,0.0,nate,0.0,0.0,0
111,female,,,,0.0,gmail,0.0,0.0,0
1899,male,10.0,0.0,0.0,0.0,other,0.3,0.5,0
189,female,1.0,1.0,1.0,0.0,gmail,0.0,1.0,0
1987,male,1.0,0.0,0.0,0.0,naver,0.0,1.0,0
198,male,1.0,1.0,1.0,0.0,naver,1.0,0.0,0
171,female,1.0,1.0,1.0,0.0,gmail,0.0,0.0,0
508,female,1.0,0.0,0.0,0.0,other,0.0,0.0,0
1811,female,1.0,0.0,0.0,0.0,other,0.0,1.0,0
2004,female,,,,0.0,gmail,0.0,0.0,0
1053,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
733,male,,,,0.0,gmail,0.0,0.0,0
1496,female,54.0,0.0,0.0,24.0,gmail,0.037037037037037035,0.0,0
1834,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
277,female,1.0,1.0,0.0,0.0,gmail,1.0,1.0,0
186,male,2.0,2.0,2.0,0.0,gmail,0.5,0.0,0
2051,male,3.0,0.0,0.0,0.0,gmail,1.0,0.0,0
1189,male,1.0,0.0,0.0,0.0,naver,1.0,0.0,0
1047,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1726,female,3.0,0.0,0.0,0.0,gmail,0.6666666666666666,0.0,0
2102,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1344,female,,,,0.0,other,1.0,0.0,0
1526,male,3.0,0.0,0.0,0.0,naver,0.0,0.0,0
1495,female,4.0,0.0,0.0,0.0,gmail,0.25,0.0,1
812,female,,,,0.0,gmail,0.0,0.0,0
172,female,3.0,3.0,3.0,0.0,gmail,0.0,0.0,1
489,female,,,,4.0,gmail,0.0,0.0,0
790,female,2.0,0.0,0.0,0.0,gmail,0.0,0.0,0
460,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,1
1735,male,9.0,0.0,0.0,6.0,gmail,0.0,0.0,0
1407,male,,,,0.0,other,0.2222222222222222,0.4444444444444444,0
209,male,1.0,1.0,0.0,0.0,gmail,0.0,1.0,1
249,male,,,,0.0,gmail,0.0,0.0,0
558,female,3.0,0.0,0.0,0.0,naver,0.0,0.0,0
338,male,18.0,1.0,0.0,9.0,gmail,0.0,0.0,0
824,female,1.0,0.0,0.0,0.0,nate,0.0,0.0,0
1677,female,3.0,0.0,0.0,0.0,naver,0.0,1.0,0
113,female,1.0,1.0,1.0,0.0,other,0.0,0.0,1
1393,male,,,,0.0,gmail,0.0,0.0,0
974,female,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
1483,female,1.0,0.0,0.0,0.0,naver,0.0,1.0,0
1199,female,25.0,0.0,0.0,11.0,naver,0.0,0.0,0
180,female,37.0,2.0,1.0,3.0,gmail,0.0,0.0,0
1657,female,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
1671,female,33.0,0.0,0.0,12.0,gmail,0.0,0.0,0
2104,male,23.0,0.0,0.0,12.0,other,0.0,0.0,0
1673,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
271,male,1.0,1.0,0.0,0.0,gmail,0.0,0.0,1
294,male,10.0,2.0,0.0,1.0,gmail,0.0,0.0,0
1372,female,5.0,0.0,0.0,0.0,gmail,1.0,0.0,0
397,female,1.0,0.0,0.0,0.0,hanmail,0.0,1.0,0
1271,male,1.0,0.0,0.0,0.0,gmail,1.0,0.0,0
147,female,2.0,2.0,2.0,0.0,gmail,0.0,0.0,0
1398,male,7.0,0.0,0.0,2.0,naver,0.0,0.0,0
1872,male,2.0,0.0,0.0,0.0,gmail,1.0,0.0,0
1273,male,1.0,0.0,0.0,0.0,nate,0.0,1.0,0
59,male,3.0,3.0,2.0,0.0,naver,0.0,1.0,1
1371,female,5.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1116,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
17,female,1.0,1.0,1.0,0.0,gmail,0.0,0.0,0
145,female,9.0,1.0,1.0,0.0,gmail,0.0,0.0,0
1683,male,1.0,0.0,0.0,1.0,gmail,0.0,0.0,0
9,male,7.0,6.0,6.0,0.0,naver,0.0,0.5714285714285714,1
661,female,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
1448,male,7.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1902,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
479,female,1.0,0.0,0.0,1.0,other,0.0,0.0,0
1118,male,,,,0.0,gmail,0.0,0.0,0
1724,female,9.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1360,female,,,,0.0,hanmail,0.0,0.0,0
1604,female,3.0,0.0,0.0,0.0,naver,0.0,0.0,0
784,male,38.0,0.0,0.0,14.0,gmail,0.0,0.0,0
1402,female,11.0,0.0,0.0,0.0,naver,0.0,0.0,0
2106,male,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
2067,male,1.0,0.0,0.0,29.0,gmail,0.0,0.0,0
2005,male,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
969,male,6.0,0.0,0.0,0.0,gmail,0.3333333333333333,0.3333333333333333,0
908,female,23.0,0.0,0.0,2.0,gmail,0.0,0.0,0
87,female,28.0,8.0,1.0,1.0,gmail,0.0,0.0,1
1787,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
2173,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1656,male,3.0,0.0,0.0,0.0,other,0.0,0.0,0
1069,male,,,,0.0,gmail,0.0,1.0,0
366,female,5.0,0.0,0.0,0.0,gmail,0.2,0.0,0
1319,female,2.0,0.0,0.0,0.0,other,0.5,0.0,0
1333,male,11.0,0.0,0.0,5.0,gmail,0.0,0.5454545454545454,0
2178,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1242,female,1.0,0.0,0.0,0.0,other,1.0,0.0,0
1430,male,8.0,0.0,0.0,24.0,naver,0.125,0.125,1
2125,female,3.0,0.0,0.0,0.0,gmail,0.0,0.0,0
677,female,,,,0.0,gmail,0.0,1.0,0
1916,male,1.0,0.0,0.0,0.0,gmail,1.0,0.0,0
1385,female,6.0,0.0,0.0,7.0,gmail,0.0,0.0,0
1441,female,,,,0.0,gmail,0.3333333333333333,1.0,0
1383,female,15.0,0.0,0.0,0.0,gmail,0.0,0.0,0
213,female,,,,0.0,gmail,0.5,0.0,1
1871,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
805,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1022,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
212,male,1.0,1.0,0.0,0.0,gmail,0.0,0.0,0
752,female,1.0,0.0,0.0,0.0,other,0.0,1.0,0
1012,male,3.0,0.0,0.0,0.0,naver,0.0,0.0,0
2065,male,13.0,0.0,0.0,0.0,gmail,0.9230769230769232,0.9230769230769232,0
57,male,1.0,1.0,1.0,0.0,other,0.0,0.0,1
1878,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
961,female,8.0,0.0,0.0,0.0,other,0.0,0.625,0
1507,female,21.0,0.0,0.0,1.0,gmail,0.0,0.0,0
1589,male,,,,0.0,gmail,0.0,0.0,0
807,female,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
273,male,17.0,1.0,0.0,0.0,gmail,0.1176470588235294,0.0,1
1290,male,1.0,0.0,0.0,0.0,other,0.0,0.0,0
545,female,2.0,0.0,0.0,0.0,nate,0.0,0.0,0
